"TID","RU"
"TID_ANTIADDICTION_ADULTHOOD_NOT_FULFILLED_1","TEST"
"TID_ANTIADDICTION_ADULTHOOD_NOT_FULFILLED_2","TEST"
"TID_ANTIADDICTION_ADULTHOOD_NOT_FULFILLED_3","TEST"
"TID_ANTIADDICTION_ADULTHOOD_NOT_FULFILLED_15MIN_WARNING","TEST"
"TID_ANTIADDICTION_WARNING_TITLE","TEST"
"TID_SETTINGS_SOCIAL_TITLE_YOOZOO","TEST"
"TID_SETTINGS_SOCIAL_TITLE_TENCENT","TEST"
"TID_SETTINGS_BUTTON_YOOZOO_LOGOUT","TEST"
"TID_SETTINGS_BUTTON_QQ_LOGIN","TEST"
"TID_SETTINGS_BUTTON_WECHAT_LOGIN","TEST"
"TID_SETTINGS_WECHAT_LOGGED_IN","TEST"
"TID_SETTINGS_QQ_LOGGED_IN","TEST"
"TID_SETTINGS_BUTTON_WECHAT_LOGOUT","TEST"
"TID_SETTINGS_BUTTON_QQ_LOGOUT","TEST"
"TID_SETTINGS_WECHAT_NOT_INSTALLED","TEST"
"TID_BRAWL_PASS_BUTTON","TEST"
"TID_ACCESSORY_BLOCKED_INVALID_SPAWN_POSITION","TEST"
"TID_TENCENT_MULTIPLE_LOGINS","TEST"
"TID_TENCENT_CONFIRM_LOG_OUT_TITLE","TEST"
"TID_TENCENT_CONFIRM_LOG_OUT","TEST"
"TID_API_TOKEN_COPIED","TEST"
"TID_API_TOKEN_COPY","TEST"
"TID_API_TOKEN_SHOW","TEST"
"TID_BOXES_EXTRA_INFO","TEST"
"TID_BRAWL_BOX_INFO_LIMIT","TEST"
"TID_YOOZOO_ORDER_DELIVERY_FAILED","TEST"
"TID_CHINESE_APP_STORE_CONFLICT_MESSAGE","TEST"
"TID_IAP_SC10_1","TEST"
"TID_IAP_SC10_2","TEST"
"TID_IAP_0620","TEST"
"TID_IAP_0720","TEST"
"TID_IAP_0520C","TEST"
"TID_IAP_0620C","TEST"
"TID_IAP_0620D","TEST"
"TID_IAP_MS20_1","TEST"
"TID_IAP_MS20_2","TEST"
"TID_IAP_MS20_3","TEST"
"TID_IAP_COINS_0620","TEST"
"TID_HOMEPAGE_GUIDE_START_BATTLE_1","TEST"
"TID_HOMEPAGE_GUIDE_MORE_BATTLES","TEST"
"TID_HOMEPAGE_GUIDE_COLLECT_TR_1","TEST"
"TID_HOMEPAGE_GUIDE_UPGRADE_SHELLY_1","TEST"
"TID_HOMEPAGE_GUIDE_COLLECT_TR_2","TEST"
"TID_HOMEPAGE_GUIDE_START_SELECT_NITA","TEST"
"TID_HOMEPAGE_GUIDE_START_BRAWL_PASS","TEST"
"TID_HOMEPAGE_GUIDE_START_BATTLE_2","TEST"
"TID_HOMEPAGE_GUIDE_SHOP_FREE","TEST"
"TID_HOMEPAGE_GUIDE_ESPORTS_NEW","TEST"
"TID_SKIN_INFO_CAMPAIGN_8_NOT_AVAILABLE","TEST"
"TID_SKIN_INFO_CAMPAIGN_9_NOT_AVAILABLE","TEST"
"TID_SKIN_INFO_CAMPAIGN_10_NOT_AVAILABLE","TEST"
"TID_SKIN_INFO_CAMPAIGN_11_NOT_AVAILABLE","TEST"
"TID_SKIN_INFO_CAMPAIGN_12_NOT_AVAILABLE","TEST"
"TID_HOMEPAGE_GUIDE_NEW_EVENT","TEST"
"TID_HOMEPAGE_GUIDE_NEW_BRAWLER","TEST"
"TID_HOMEPAGE_GUIDE_QUESTS_UNLOCKED","TEST"
"TID_HOMEPAGE_GUIDE_CLUB_FEATURE_UNLOCKABLE","TEST"
"TID_HOMEPAGE_GUIDE_CLUB_FEATURE_UNLOCKED","TEST"
"TID_HOMEPAGE_GUIDE_FIRST_MASTERY_REWARD","TEST"
"TID_HOMEPAGE_GUIDE_RECORDS_UNLOCKED","TEST"
"TID_HOMEPAGE_GUIDE_FIRST_RECORD","TEST"
"TID_BRAWL_PASS_SEASON_0","TEST"
"TID_BRAWL_PASS_TAB_REWARDS","TEST"
"TID_BRAWL_PASS_TAB_QUESTS","TEST"
"TID_BRAWL_PASS_TAB_PAST_REWARDS","TEST"
"TID_BRAWL_PASS_PREMIUM","TEST"
"TID_BRAWL_PASS_FREE","TEST"
"TID_BRAWL_PASS_BUY","TEST"
"TID_BRAWL_PASS_UNLOCK_ITEM_AT_TIER","TEST"
"TID_BRAWL_PASS_SEASON_HEADER","TEST"
"TID_QUEST_NEW_BATCH_IN","TEST"
"TID_QUEST_NEW_DAILY_IN","TEST"
"TID_BRAWL_PASS_OLD_BOXES_BUTTON","TEST"
"TID_BRAWL_PASS_TIER_INFO","TEST"
"TID_BRAWL_PASS_TIER_SHORTCUT","TEST"
"TID_BRAWL_PASS_TAIL_TITLE","TEST"
"TID_BRAWL_PASS_TAIL_INFO","TEST"
"TID_BRAWL_PASS_TAIL_INFO_NEW","TEST"
"TID_BRAWL_PASS_PURCHASE_OR","TEST"
"TID_EMOTES_POPUP_TITLE","TEST"
"TID_EMOTES_POPUP_TEXT","TEST"
"TID_SPRAYS_POPUP_TITLE","TEST"
"TID_SPRAYS_POPUP_TEXT","TEST"
"TID_BRAWL_PASS_INFO_TITLE_0","TEST"
"TID_EVIL_GENE_SKIN","TEST"
"TID_EVIL_GENE_SKIN_SHOP","TEST"
"TID_ROGUE_MORTIS_SKIN","TEST"
"TID_ROGUE_MORTIS_SKIN_SHOP","TEST"
"TID_GUARD_RICO_SKIN","TEST"
"TID_GUARD_RICO_SKIN_SHOP","TEST"
"TID_MERCHANT_GALE_SKIN","TEST"
"TID_MERCHANT_GALE_SKIN_SHOP","TEST"
"TID_RED_DRAGON_JESSIE_SKIN","TEST"
"TID_RED_DRAGON_JESSIE_SKIN_SHOP","TEST"
"TID_BARBARIAN_KING_BULL_SKIN","TEST"
"TID_BARBARIAN_KING_BULL_SKIN_SHOP","TEST"
"TID_HOLIDAY_PAM_SKIN","TEST"
"TID_HOLIDAY_PAM_SKIN_SHOP","TEST"
"TID_TROPICAL_SPROUT_SKIN","TEST"
"TID_TROPICAL_SPROUT_SKIN_SHOP","TEST"
"TID_CONSTRUCTOR_JACKY_SKIN","TEST"
"TID_CONSTRUCTOR_JACKY_SKIN_SHOP","TEST"
"TID_NOTIFICATION_BP_SEASON_STARTED","TEST"
"TID_NOTIFICATION_BP_SEASON_ENDING","TEST"
"TID_NOTIFICATION_QUEST_REFRESH","TEST"
"TID_EMOTE_DROP_CHANCE_INFO","TEST"
"TID_EMOTE_DROP_CHANCE_INFO_2","TEST"
"TID_ROBO_WARS_15","TEST"
"TID_ROBO_WARS_16","TEST"
"TID_ROBO_WARS_17","TEST"
"TID_WANTED_27","TEST"
"TID_WANTED_28","TEST"
"TID_BANKHEIST_27","TEST"
"TID_BANKHEIST_28","TEST"
"TID_EMOTE_RARITY_NAME_0","TEST"
"TID_EMOTE_RARITY_NAME_1","TEST"
"TID_EMOTE_RARITY_NAME_2","TEST"
"TID_EMOTE_RARITY_NAME_3","TEST"
"TID_EMOTE_RARITY_NAME_4","TEST"
"TID_SPRAY_RARITY_NAME_0","TEST"
"TID_SPRAY_RARITY_NAME_1","TEST"
"TID_SPRAY_RARITY_NAME_2","TEST"
"TID_SPRAY_RARITY_NAME_3","TEST"
"TID_SPRAY_RARITY_NAME_4","TEST"
"TID_ZONE_CAPTURED_OPPONENT","TEST"
"TID_ZONE_CAPTURED_OPPONENT_GAME_OVER","TEST"
"TID_ZONE_CAPTURED","TEST"
"TID_ZONE_CAPTURED_GAME_OVER","TEST"
"TID_BRAWL_PASS_NEW_SEASON","TEST"
"TID_BRAWL_PASS_UNLOCK_PASS","TEST"
"TID_BRAWL_PASS_GET_MORE_POINTS","TEST"
"TID_RANK_GET_MORE_TROPHIES","TEST"
"TID_RANK_COLLECT_PREVIOUS_REWARD","TEST"
"TID_BRAWL_PASS_GET_MORE_POINTS_TAIL","TEST"
"TID_TROPHY_WORLD_GET_MORE_TROPHIES","TEST"
"TID_TROPHY_WORLD_COLLECT_PREVIOUS_REWARD","TEST"
"TID_BRAWL_PASS_SEASON","TEST"
"TID_IAP_0520G","TEST"
"TID_EMOTE_BUNDLE_1","TEST"
"TID_GOLDRUSH_47","TEST"
"TID_GOLDRUSH_48","TEST"
"TID_GOLDRUSH_49","TEST"
"TID_GOLDRUSH_50","TEST"
"TID_GOLDRUSH_51","TEST"
"TID_GOLDRUSH_52","TEST"
"TID_GOLDRUSH_53","TEST"
"TID_QUESTS_NEXT_BATCH_IN","TEST"
"TID_QUESTS_THIS_BATCH_IN","TEST"
"TID_QUESTS_BATCH_EXPIRES_IN","TEST"
"TID_QUESTS_DAILY_REFRESH_IN","TEST"
"TID_BRAWL_PASS_SEASON_END_TITLE","TEST"
"TID_QUESTS_DAILY","TEST"
"TID_QUESTS_SEASON","TEST"
"TID_QUESTS_SPECIAL","TEST"
"TID_QUESTS_CHRONOS","TEST"
"TID_QUESTS_LVL","TEST"
"TID_CONTEXT_MENU_INVITE_ONLINE","TEST"
"TID_CONTEXT_MENU_INVITE_TO_TEAM","TEST"
"TID_TENCENT_INVITE_TO_TEAM_TITLE","TEST"
"TID_TENCENT_INVITE_TO_TEAM","TEST"
"TID_TENCENT_INVITE_FRIENDS","TEST"
"TID_TENCENT_INVITE_WECHAT_FRIENDS","TEST"
"TID_TENCENT_INVITE_QQ_FRIENDS","TEST"
"TID_REGION_CHINA","TEST"
"TID_QUALIFIED_TITLE_CHINA","TEST"
"TID_QUALIFIED_INFO_CHINA","TEST"
"TID_CHINA_REAL_NAME_REGULATION","TEST"
"TID_CHINA_LOGIN_DESC","TEST"
"TID_POWER_LEVELER","TEST"
"TID_POWER_LEVELER_SHORT_DESC","TEST"
"TID_POWER_LEVELER_DESC","TEST"
"TID_POWER_LEVELER_WEAPON","TEST"
"TID_POWER_LEVELER_WEAPON_DESC","TEST"
"TID_POWER_LEVELER_ULTI","TEST"
"TID_POWER_LEVELER_ULTI_DESC","TEST"
"TID_SPEC_ABI_POWER_LEVELER_1","TEST"
"TID_SPEC_ABI_POWER_LEVELER_1_DESC","TEST"
"TID_SPEC_ABI_POWER_LEVELER_2","TEST"
"TID_SPEC_ABI_POWER_LEVELER_2_DESC","TEST"
"TID_ACCESSORY_POWER_LEVELER_BLINK","TEST"
"TID_ACCESSORY_POWER_LEVELER_BLINK_DESC","TEST"
"TID_FRIEND_INVITE_POST_SHARE_TITLE","TEST"
"TID_YOOZOO_TERMS_CHECK_REQUIRED","TEST"
"TID_POPUP_BRAWLTV_TEXT_CN","TEST"
"TID_PRO_LEAGUE_INFO_POPUP_RANK_INFO_CN","TEST"
"TID_PRO_LEAGUE_POPUP_INFO_CN","TEST"
"TID_QUALIFIED_INFO_CN","TEST"
"TID_GAME_MODE_18","TEST"
"TID_GAME_MODE_18_DESC","TEST"
"TID_TENCENT_TEAM_INVITED_FAILED_901203","TEST"
"TID_TENCENT_TEAM_INVITED_FAILED_901204","TEST"
"TID_TENCENT_TEAM_INVITED_FAILED_901205","TEST"
"TID_EVENT_POPUP_GMV_LABEL_RAID_BOSS_TOWN_CRUSHER","TEST"
"TID_BUILDINGS_LEFT","TEST"
"TID_ONLINE_FRIENDS_POPUP_CODE_TITLE","TEST"
"TID_TEAM_INVITE_BUTTON_LABEL_SHORT","TEST"
"TID_CLAN_INTRO_INVITE_SHORT","TEST"
"TID_ALLIANCE_INVITE_TITLE","TEST"
"TID_RAID_TOWN_CRUSH_1","TEST"
"TID_GUEST_LOGIN_IAP_BLOCKED_TITLE","TEST"
"TID_GUEST_LOGIN_IAP_BLOCKED","TEST"
"TID_TENCENT_GUEST_LOGIN_WARNING_TITLE","TEST"
"TID_TENCENT_GUEST_LOGIN_WARNING","TEST"
"TID_ACCESSORY_CROW_POISON_TRIGGER","TEST"
"TID_ACCESSORY_CROW_POISON_TRIGGER_DESC","TEST"
"TID_ACCESSORY_ARTILLERY_BARRAGE","TEST"
"TID_ACCESSORY_ARTILLERY_BARRAGE_DESC","TEST"
"TID_ACCESSORY_SHELLY_FOCUS","TEST"
"TID_ACCESSORY_SHELLY_FOCUS_DESC","TEST"
"TID_ACCESSORY_BO_MINE_TRIGGER","TEST"
"TID_ACCESSORY_BO_MINE_TRIGGER_DESC","TEST"
"TID_ACCESSORY_UNDERTAKER_RELOAD","TEST"
"TID_ACCESSORY_UNDERTAKER_RELOAD_DESC","TEST"
"TID_ACCESSORY_SNIPER_SEEKER","TEST"
"TID_ACCESSORY_SNIPER_SEEKER_DESC","TEST"
"TID_ACCESSORY_LUCHADOR_METEOR","TEST"
"TID_ACCESSORY_LUCHADOR_METEOR_DESC","TEST"
"TID_ACCESSORY_BARKEEP_HEAL_POTION","TEST"
"TID_ACCESSORY_BARKEEP_HEAL_POTION_DESC","TEST"
"TID_ACCESSORY_TNT_STUN","TEST"
"TID_ACCESSORY_TNT_STUN_DESC","TEST"
"TID_ACCESSORY_MECHANIC_TURRET_BUFF","TEST"
"TID_ACCESSORY_MECHANIC_TURRET_BUFF_DESC","TEST"
"TID_ACCESSORY_BLOCKED_MISSING_MINES","TEST"
"TID_BRAWLPASS_POPUP_UNLOCKED","TEST"
"TID_BRAWL_PASS_SEASON_1","TEST"
"TID_EMOTE_EQUIP_NOT_OWNED","TEST"
"TID_RAID_BOSS_TOWN_CRUSHER_INTRO_TEXT","TEST"
"TID_EMOTE_CATEGORY_1","TEST"
"TID_EMOTE_CATEGORY_2","TEST"
"TID_EMOTE_CATEGORY_3","TEST"
"TID_EMOTE_CATEGORY_4","TEST"
"TID_EMOTE_CATEGORY_5","TEST"
"TID_EMOTE_CATEGORY_BRAWLER_PINS","TEST"
"TID_EMOTE_CATEGORY_PLAYER_PINS","TEST"
"TID_SPRAY_CATEGORY_BRAWLER","TEST"
"TID_SPRAY_CATEGORY_SHARED","TEST"
"TID_SPRAY_CATEGORY_1","TEST"
"TID_SPRAY_CATEGORY_2","TEST"
"TID_SPRAY_CATEGORY_3","TEST"
"TID_SPRAY_CATEGORY_4","TEST"
"TID_SPRAY_CATEGORY_5","TEST"
"TID_SPRAY_EQUIP_NOT_OWNED","TEST"
"TID_SPRAY_BRAWLER_EQUIP_NOT_OWNED","TEST"
"TID_SPRAY_SLOT_LOCKED","TEST"
"TID_EDIT_MUTE_EMOTES","TEST"
"TID_ACCESSORY_BLOCKED_INVISIBILITY_ALREADY_ACTIVE","TEST"
"TID_ACCESSORY_BLOCKED_SHIELD_ALREADY_ACTIVE","TEST"
"TID_ACCESSORY_BLOCKED_ALREADY_ACTIVE","TEST"
"TID_ACCESSORY_BLOCKED_ALREADY_MAX_LEVEL","TEST"
"TID_SETTINGS_PLAYER_ID","TEST"
"TID_NAME_COLOR_REQUIRES_BRAWL_PASS","TEST"
"TID_RANK_COLLECT_PREVIOUS_REWARD_SPECIFIC","TEST"
"TID_MEGA_BEETLE_BEA_SKIN","TEST"
"TID_MEGA_BEETLE_BEA_SKIN_SHOP","TEST"
"TID_STREETWEAR_MAX_SKIN","TEST"
"TID_STREETWEAR_MAX_SKIN_SHOP","TEST"
"TID_KING_CRAB_TICK_SKIN","TEST"
"TID_KING_CRAB_TICK_SKIN_SHOP","TEST"
"TID_ULTRA_DRILLER_JACKY_SKIN","TEST"
"TID_ULTRA_DRILLER_JACKY_SKIN_SHOP","TEST"
"TID_RETRO_NANI_SKIN","TEST"
"TID_RETRO_NANI_SKIN_SHOP","TEST"
"TID_MECHA_PALADIN_SURGE_SKIN","TEST"
"TID_MECHA_PALADIN_SURGE_SKIN_SHOP","TEST"
"TID_TRUE_SILVER_EMZ_SKIN","TEST"
"TID_TRUE_SILVER_EMZ_SKIN_SHOP","TEST"
"TID_TRUE_SILVER_EL_PRIMO_SKIN","TEST"
"TID_TRUE_SILVER_EL_PRIMO_SKIN_SHOP","TEST"
"TID_TRUE_SILVER_SHELLY_SKIN","TEST"
"TID_TRUE_SILVER_SHELLY_SKIN_SHOP","TEST"
"TID_TRUE_SILVER_PIPER_SKIN","TEST"
"TID_TRUE_SILVER_PIPER_SKIN_SHOP","TEST"
"TID_TRUE_SILVER_LEON_SKIN","TEST"
"TID_TRUE_SILVER_LEON_SKIN_SHOP","TEST"
"TID_TRUE_GOLD_EMZ_SKIN","TEST"
"TID_TRUE_GOLD_EMZ_SKIN_SHOP","TEST"
"TID_TRUE_GOLD_EL_PRIMO_SKIN","TEST"
"TID_TRUE_GOLD_EL_PRIMO_SKIN_SHOP","TEST"
"TID_TRUE_GOLD_SHELLY_SKIN","TEST"
"TID_TRUE_GOLD_SHELLY_SKIN_SHOP","TEST"
"TID_TRUE_GOLD_PIPER_SKIN","TEST"
"TID_TRUE_GOLD_PIPER_SKIN_SHOP","TEST"
"TID_TRUE_GOLD_LEON_SKIN","TEST"
"TID_TRUE_GOLD_LEON_SKIN_SHOP","TEST"
"TID_SUPER_RANGER_BROCK_SKIN","TEST"
"TID_SUPER_RANGER_BROCK_SKIN_SHOP","TEST"
"TID_SKIN_INFO_CAMPAIGN_13_NOT_AVAILABLE","TEST"
"TID_SKIN_INFO_CAMPAIGN_14_NOT_AVAILABLE","TEST"
"TID_BATTLE_ROYALE_45","TEST"
"TID_BATTLE_ROYALE_46","TEST"
"TID_BATTLE_ROYALE_47","TEST"
"TID_BATTLE_ROYALE_48","TEST"
"TID_BATTLE_ROYALE_49","TEST"
"TID_BATTLE_ROYALE_50","TEST"
"TID_BATTLE_ROYALE_51","TEST"
"TID_BATTLE_ROYALE_52","TEST"
"TID_BATTLE_ROYALE_53","TEST"
"TID_GOLDRUSH_54","TEST"
"TID_GOLDRUSH_55","TEST"
"TID_GOLDRUSH_56","TEST"
"TID_WANTED_29","TEST"
"TID_WANTED_30","TEST"
"TID_BANKHEIST_29","TEST"
"TID_BANKHEIST_30","TEST"
"TID_KING_OF_HILL_16","TEST"
"TID_KING_OF_HILL_17","TEST"
"TID_KING_OF_HILL_18","TEST"
"TID_KING_OF_HILL_19","TEST"
"TID_KING_OF_HILL_20","TEST"
"TID_KING_OF_HILL_21","TEST"
"TID_KING_OF_HILL_22","TEST"
"TID_KING_OF_HILL_23","TEST"
"TID_KING_OF_HILL_24","TEST"
"TID_KING_OF_HILL_25","TEST"
"TID_KING_OF_HILL_26","TEST"
"TID_KING_OF_HILL_27","TEST"
"TID_KING_OF_HILL_28","TEST"
"TID_EMOTE_EQUIP_NOT_OWNED_SPECIAL","TEST"
"TID_EMOTE_EQUIP_NOT_OWNED_MASTERY","TEST"
"TID_LOGIN_WITH_FACEBOOK","TEST"
"TID_TERMS_OF_SERVICE_BUTTON_TENCENT","TEST"
"TID_PRIVACY_POLICY_BUTTON_TENCENT","TEST"
"TID_PARENTS_GUIDE_BUTTON_TENCENT","TEST"
"TID_TENCENT_LOGIN_AGREEMENTS","TEST"
"TID_THIRD_PARTY_SHARING_BUTTON_TENCENT","TEST"
"TID_TENCENT_THIRDPARTY_INFO","TEST"
"TID_TENCENT_LOGIN_TOS","TEST"
"TID_TENCENT_LOGIN_PP","TEST"
"TID_TENCENT_LOGIN_CHILDREN","TEST"
"TID_TENCENT_LOGIN_AGREEMENT_NOTE","TEST"
"TID_KING_OF_HILL_29","TEST"
"TID_QUESTS_GMV_NOT_AVAILABLE","TEST"
"TID_IAP_SOM_072001","TEST"
"TID_IAP_SOM_072002","TEST"
"TID_IAP_SOM_072003","TEST"
"TID_IAP_SOM_072004","TEST"
"TID_IAP_SOM_072005","TEST"
"TID_IAP_SOM_072006","TEST"
"TID_IAP_SOM_072007","TEST"
"TID_IAP_SOM_072008","TEST"
"TID_IAP_SOM_072009","TEST"
"TID_IAP_SOM_072010","TEST"
"TID_BRAWL_PASS_INFO_EXTRA_CHINA","TEST"
"TID_VALUE_MULTIPLIER","TEST"
"TID_AMOUNT_MULTIPLIER","TEST"
"TID_DEVICE_LINK_CODE_VALID_TIME","TEST"
"TID_CONFIRM_DEVICE_LINKING","TEST"
"TID_CONFIRM_DEVICE_LINK_TEXT","TEST"
"TID_DEVICE_LINK_ERROR_GAME_CENTER","TEST"
"TID_DEVICE_LINK_ERROR_GAME_CENTER_TEXT","TEST"
"TID_DEVICE_LINK_ERROR_GAME_CENTER_ANDROID","TEST"
"TID_DEVICE_LINK_ERROR_GAME_CENTER_TEXT_ANDROID","TEST"
"TID_DEVICE_LINK_ERROR_TIMEOUT","TEST"
"TID_DEVICE_LINK_ERROR_TIMEOUT_TEXT","TEST"
"TID_DEVICE_LINK_ERROR_TOO_MANY_DEVICES","TEST"
"TID_DEVICE_LINK_ERROR_TOO_MANY_DEVICES_TEXT","TEST"
"TID_DEVICE_LINK_ERROR_INVALID_LINK_CODE","TEST"
"TID_DEVICE_LINK_ERROR_INVALID_LINK_CODE_TEXT","TEST"
"TID_DEVICE_LINK_ERROR_OLD_DEVICE_NOT_ACTIVE","TEST"
"TID_DEVICE_LINK_ERROR_OLD_DEVICE_NOT_ACTIVE_TEXT","TEST"
"TID_DEVICE_LINKED_MAIL_ITEM","TEST"
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED_TITLE","TEST"
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED","TEST"
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED_TITLE_ANDROID","TEST"
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED_ANDROID","TEST"
"TID_DEVICE_LINK_WRONG_ACCOUNT_TITLE","TEST"
"TID_DEVICE_LINK_WRONG_ACCOUNT","TEST"
"TID_DEVICE_LINK_WRONG_ACCOUNT_ANDROID","TEST"
"TID_DEVICE_LINK_ERROR_ALREADY_BOUND_TO_ALL_PLATFORMS_TITLE","TEST"
"TID_DEVICE_LINK_ERROR_ALREADY_BOUND_TO_ALL_PLATFORMS","TEST"
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH","TEST"
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT","TEST"
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM","TEST"
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT","TEST"
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_ANDROID","TEST"
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_KUNLUN","TEST"
"TID_DEVICE_LINK_SUCCESFULL_TITLE","TEST"
"TID_DEVICE_LINK_SUCCESFULL_NEW","TEST"
"TID_DEVICE_LINK_SUCCESFULL_OLD_NO_DEVICE","TEST"
"TID_DEVICE_LINK_SUCCESFULL_OLD","TEST"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_0_TITLE","TEST"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_0","TEST"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_1_TITLE","TEST"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_1","TEST"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_2_TITLE","TEST"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_2","TEST"
"TID_DEVICE_LINK_CONFIRMATION_PLAYER_DESC","TEST"
"TID_DEVICE_LINK_ERROR_BOTH_HAVE_OPEN_ID","TEST"
"TID_DEVICE_LINK_ERROR_BOTH_HAVE_OPEN_ID_KUNLUN","TEST"
"TID_LINK_NEW_DEVICE_TITLE","TEST"
"TID_LINK_NEW_DEVICE_TEXT","TEST"
"TID_LINK_NEW_DEVICE_TEXT2","TEST"
"TID_LINK_NEW_DEVICE_GAME_CENTER_NOTE","TEST"
"TID_LINK_NEW_DEVICE_OLD_BUTTON","TEST"
"TID_LINK_NEW_DEVICE_NEW_BUTTON","TEST"
"TID_LINK_CODE_TITLE","TEST"
"TID_LINK_CODE_TEXT","TEST"
"TID_LINK_CODE_TEXT2","TEST"
"TID_LINK_CODE_WARNING_TEXT","TEST"
"TID_LINK_DEVICES_ENTER_CODE_TITLE","TEST"
"TID_LINK_DEVICES_ENTER_CODE_TEXT","TEST"
"TID_LINK_DEVICES_ENTER_CODE_TEXT2","TEST"
"TID_LINK_TARGET_IOS_BUTTON","TEST"
"TID_LINK_TARGET_IOS_BUTTON_ANDROID","TEST"
"TID_LINK_TARGET_OTHER_BUTTON","TEST"
"TID_LINK_TARGET_DEVICE_TYPE","TEST"
"TID_LINK_TARGET_DEVICE_TEXT","TEST"
"TID_LINK_SAME_PLATFORM_TITLE","TEST"
"TID_LINK_SAME_PLATFORM_TITLE_ANDROID","TEST"
"TID_LINK_SAME_PLATFORM_TITLE_KUNLUN","TEST"
"TID_LINK_SAME_PLATFORM","TEST"
"TID_LINK_SAME_PLATFORM_ANDROID","TEST"
"TID_LINK_SAME_PLATFORM_KUNLUN","TEST"
"TID_LINK_CANCELLED_TITLE","TEST"
"TID_LINK_CANCELLED","TEST"
"TID_LINK_CODE_GENERATE_CODE_TEXT","TEST"
"TID_LINK_DEVICES_ENTER_CODE_KUNLUN_TEXT","TEST"
"TID_DEVICE_LINK_MIGRATION_TEXT","TEST"
"TID_DEVICE_LINK_MIGRATION_INSTALL_BUTTON","TEST"
"TID_DEVICE_LINK_MIGRATION_LAUNCH_BUTTON","TEST"
"TID_DEVICE_LINK_MIGRATION_HELP_BUTTON","TEST"
"TID_DEVICE_LINK_CODE_COPIED","TEST"
"TID_DEVICE_LINK_CODE_BUTTON_LINK","TEST"
"TID_PERCENTER","TEST"
"TID_PERCENTER_SHORT_DESC","TEST"
"TID_PERCENTER_DESC","TEST"
"TID_PERCENTER_WEAPON","TEST"
"TID_PERCENTER_WEAPON_DESC","TEST"
"TID_PERCENTER_ULTI","TEST"
"TID_PERCENTER_ULTI_DESC","TEST"
"TID_SPEC_ABI_PERCENTER_1","TEST"
"TID_SPEC_ABI_PERCENTER_1_DESC","TEST"
"TID_SPEC_ABI_PERCENTER_2","TEST"
"TID_SPEC_ABI_PERCENTER_2_DESC","TEST"
"TID_ACCESSORY_PERCENTER_STATIC_DAMAGE","TEST"
"TID_ACCESSORY_PERCENTER_STATIC_DAMAGE_DESC","TEST"
"TID_TUTORIAL_PLAYED_BEFORE","TEST"
"TID_SUPPORT_NEW_VERSION_TITLE","TEST"
"TID_SUPPORT_NEW_VERSION_TEXT","TEST"
"TID_SUPPORT_NEW_VERSION_BUTTON","TEST"
"TID_TENCENT_LOGIN_AGREEMENT_POPUP_TITLE","TEST"
"TID_TENCENT_LOGIN_AGREEMENT_POPUP","TEST"
"TID_TENCENT_LOGIN_AGREEMENT_POPUP_AGREE","TEST"
"TID_TENCENT_LOGIN_AGREEMENT_POPUP_REFUSE","TEST"
"TID_TENCENT_LOGIN_AGREEMENT_POPUP_2_TITLE","TEST"
"TID_TENCENT_LOGIN_AGREEMENT_POPUP_2","TEST"
"TID_TENCENT_LOGIN_AGREEMENT_POPUP_BACK","TEST"
"TID_TENCENT_LOGIN_AGREEMENT_POPUP_NO","TEST"
"TID_TENCENT_LOGIN_BS_PP","TEST"
"TID_TENCENT_LOGIN_SPECIAL_TOS","TEST"
"TID_TENCENT_LOGIN_SPECIAL_OLD_PP","TEST"
"TID_TENCENT_LOGIN_SPECIAL_BS_PP","TEST"
"TID_TENCENT_LOGIN_AGREEMENT_POPUP_OLD_ACCT_1_TITLE","TEST"
"TID_TENCENT_LOGIN_AGREEMENT_POPUP_OLD_ACCT_1","TEST"
"TID_TENCENT_LOGIN_AGREEMENT_POPUP_OLD_ACCT_2","TEST"
"TID_BRAWL_PASS_SEASON_2","TEST"
"TID_BRAWL_PASS_SEASON_3","TEST"
"TID_BRAWL_PASS_SEASON_4","TEST"
"TID_BRAWL_PASS_INFO_TEXT_GENERIC","TEST"
"TID_QUESTS_MORE","TEST"
"TID_QUESTS_MORE_NEXT_SEASON","TEST"
"TID_BRAWL_PASS_AUTOCOLLECT_TITLE","TEST"
"TID_BRAWL_PASS_AUTOCOLLECT","TEST"
